name,juridical,description,address,longitude,latitude,email,phone,link,departement,proposition
Autisme SAVOIE,,Partenaire Autisme France,21 rue Georges Lamarque 73200 Albertville,,,ted73@voila.fr,479616004,,,,,,,,,,
AS DYS et TDA,,,1 rue De l’Espérance (Maison des Associations) 74100 Ville-la-Grand,6.3773599,45.6678566,,undefined,,,,,,,,,,
Autisme Bassin Lémanique,,,3 place de la Mairie 74200 Margencel,6.2471439,46.2016149,,contact@autismebassinlemanique.com,,,,,,,,,,
SESSAD Autisme Éveil d’Annecy,,,96 Avenue de Brogny (Le Wall Street) 74000 Annecy,6.432195699999999,46.33842509999999,,Autisme France,,,,,,,,,,
Autisme Avenir 74,,Partenaire Autisme France,179 rue des Narcisses 74330 Épagny,6.1251614,45.8971718,autisme.avenir74@gmail.com,450240088,,,,,,,,,,
Autisme Éveil,,Partenaire Autisme France,182 allée des Sitelles 74370 Argonay,6.0842793,45.9451784,autisme.bl@gmail.com,450272544,,,,,,,,,,
Réseau Bulle 74,,Entraide et solidarité pour les familles et les personnes concernées par l’autisme,74700 Sallanches,6.1440769,45.9420345,association74@reseaubulle.fr,07 64 08 58 06 (Cindy),,,,,,,,,,
ASBL l’Arboretum,,Partenaire Autisme France,Rue de Briffœil BP 29 7600 Péruwelz,6.630556899999999,45.936661,,"+32 69 77 98 50, +32 69 77 98 51",,,,,,,,,,
Groupe Asperger,,,undefined,3.6013594,50.5149368,groupe-asperger@autisme.ch,+41 (0)21 646 56 15,,,,,,,,,,
Autisme Genève,,,4 rue des Pavillons 1205 Genève,-104.7956055,39.9129412,info@autisme-ge.ch,"+41 (0)22 329 32 07, +41 (0)79 363 15 28",,,,,,,,,,
TED-Autisme Jura,,,44 route du Monterri (c/o Véronique et Pascal Berberat) 2950 Courgenay,6.138641199999999,46.1969039,ted-autisme.jura@bluewin.ch,+41 (0)32 471 29 39,,,,,,,,,,
Autisme Neuchâtel,,,Case postale 81 (Frédéric Maillard) 2074 Marin-Epagnier,7.126815799999999,47.4031793,nfo@autisme-neuchatel.ch,+41 (0)79 133 88 42,,,,,,,,,,
Autisme Suisse Romande,,Partenaire Autisme France,4 avenue de la Chablière 1004 Lausanne,7.0015896,47.0091808,secretariat@autisme.ch,+41 (0)21 646 56 15,,,,,,,,,,
Groupe de parents Lausanne et environs,,,4 chemin du Jura (Margrit Durussel) 1024 Ecublens,6.615924499999999,46.5300436,margrit.63@gmail.com,"+41 (0)21 691 41 76, +41 (0)79 201 66 92",,,,,,,,,,
Autisme Valais,,,undefined,6.5605744,46.5285135,info@autisme-valais.ch,+41 (0)79 700 51 19,,,,,,,,,,
Sprechstunde für Autismusspektrumstörungen bei Erwachsenen,,,16 Bleichemattstrasse (ZPPA Aarau) 5001 Aarau,-104.7956055,39.9129412,epd.autismus@pdag.ch,+41 (0)56 461 91 00,,,,,,,,,,
Dipl.-Psych. Piero Rossi,,,39 Ausserdorfstrasse (Fachpsychologe für Psychotherapie FSP) 5603 Staufen,8.0457015,47.390434,piero.rossi@hin.ch,+41 (0)62 891 77 90,,,,,,,,,,
Psychiatrische Dienste Aargau AG,,,605 Postfach (Autismus Beratung IAS) 5201 Brugg,8.1681976,47.3836889,autismusberatung@pdag.ch,+41 (0)56 461 99 80,,,,,,,,,,
Autismus Deutsche Schweiz,,,354 Riedhofstrasse 8049 Zürich,8.2109103,47.48673549999999,info@autismus.ch,+41 (0)44 341 13 13,,,,,,,,,,
AutismeSuisse (AutismusSchweiz / AutismoSvizzera),,,19 Neuengasse 2502 Biel-Bienne,8.482979,47.4090486,sekretariat@autism.ch,+41 (0)32 322 10 25,,,,,,,,,,
,,,,7.2431056,47.1376021,,,,,,,,,,,,
